<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
22561879000.0,138429591400.0,21594012000.0,148803061800.0,22409735400.0,147344351400.0,23087076200.0,137822845100.0,22520423800.0,138475420000.0,29752103200.0,135216845100.0,23071841700.0,135076986300.0,22032517200.0,262063403600.0,147799028900.0,261546017900.0,163279339100.0,261381075600.0,82.30483961,63.21294853608362,21.594012,148.8030618,144.12191586,96.97041911029278,22.0325172,262.0634036
22020938600.0,138496165100.0,24207277300.0,134548267200.0,21590777300.0,277900.0,21660385900.0,137941627900.0,22168940300.0,139203288800.0,21807683600.0,135121510100.0,21872244000.0,135202061100.0,25002514700.0,262388513400.0,148084886400.0,261559279600.0,178551894700.0,261260502300.0,66.18379463,61.81031509120691,0.0002779,139.2032888,145.08510899,98.28958271135451,21.8076836,262.3885134
22842058600.0,138711231500.0,22625336400.0,134586825500.0,20954700300.0,138275044500.0,22336832900.0,137995153100.0,23266271900.0,139170053700.0,22201322700.0,134954122900.0,23070983100.0,134683473700.0,22595506300.0,262397687200.0,147488268900.0,261637090600.0,148628113600.0,261779963100.0,80.07635084,60.80585884273701,20.9547003,139.1700537,141.94365321,97.80157947314385,22.2013227,262.3976872
21402315700.0,138230144700.0,24518116200.0,135482393900.0,21959113500.0,136382495900.0,22173449700.0,138175220300.0,22885625900.0,138866616400.0,22649244400.0,134680047600.0,22837290300.0,134864548600.0,22700962900.0,262238987900.0,147240190100.0,261867242000.0,148580046700.0,261905044200.0,80.00754922,60.538601121250174,21.4023157,138.8666164,141.95636047,97.78356938294559,22.6492444,262.2389879
21349787700.0,138675593300.0,24842664400.0,134998084800.0,21533992800.0,135112803700.0,21730180900.0,137724711800.0,22682184700.0,138981188700.0,21511983300.0,135179640800.0,22928897700.0,135053558600.0,22414119800.0,262053761300.0,147809653600.0,262083361000.0,148570510100.0,261411873200.0,79.76311928,60.45802437366579,21.3497877,138.9811887,141.90173594,97.90005358886506,21.5119833,262.083361
22534628200.0,138943655100.0,21708884300.0,135098002200.0,21241952500.0,171400.0,22590817400.0,137473067300.0,22638549500.0,139080714000.0,22293697400.0,134740449200.0,23405577500.0,135249035800.0,21673600400.0,262213227500.0,147169194800.0,261900655300.0,193367998200.0,261288429900.0,66.13104419,61.931057816082436,0.0001714,139.080714,146.3301866,99.1665032692258,21.6736004,262.2132275
21566632700.0,138693225400.0,21787683800.0,135090491800.0,22390838100.0,135151344000.0,21768941500.0,151475393300.0,21513590100.0,138829855800.0,22505075000.0,134872179800.0,21894327500.0,135105834500.0,22829965500.0,262450317700.0,146758606400.0,261537000200.0,148501846700.0,261085678700.0,80.82679965,62.376847171117575,21.5135901,151.4753933,141.7540832,97.77941617394029,21.8943275,262.4503177
22287966600.0,138554349600.0,24826442800.0,135011405400.0,20615816800.0,134774721100.0,22081883400.0,137555352600.0,22605217500.0,138863954700.0,21525087400.0,135139434000.0,22593396900.0,134919731300.0,22553279700.0,262402809800.0,147033122600.0,261582897400.0,148663444200.0,260647295600.0,79.71771105,60.35255151963804,20.6158168,138.8639547,141.70604989,97.79787230560949,21.5250874,262.4028098
22137754400.0,138853043900.0,21807890700.0,135005617900.0,21664397600.0,134999329800.0,23195019400.0,137672026600.0,22060088400.0,139251940100.0,23090841900.0,135143778000.0,23304738300.0,135187032600.0,22610734000.0,262378031900.0,147010138800.0,262170513400.0,148820591000.0,260258263400.0,79.66471088,60.618294506912896,21.6643976,139.2519401,141.99746633,97.50420832884785,22.610734,262.3780319
22690061000.0,138810754600.0,24643900900.0,311300.0,22273583900.0,214800.0,22236981400.0,137989684100.0,21823449600.0,138811611700.0,22489965700.0,135167917700.0,22824106800.0,134844161600.0,22522304500.0,262339990500.0,147008284600.0,261790625800.0,148647006700.0,260249741200.0,52.92805533,59.77129671330471,0.0002148,138.8116117,141.78841051,97.60559607175364,22.4899657,262.3399905
22511610500.0,138782347500.0,22076467000.0,134817758000.0,21771629300.0,135167334800.0,22859944400.0,138213173000.0,25487688600.0,138660716300.0,24608291400.0,135203493700.0,23340703400.0,135024606400.0,21475950200.0,262404359700.0,146857913700.0,261951420200.0,148752285400.0,260128212500.0,80.03486694,60.20409601628139,21.7716293,138.7823475,141.97472366,97.40565294883672,21.4759502,262.4043597
21773673400.0,138752091800.0,21544145600.0,134869321100.0,22394822800.0,135225313900.0,22466237200.0,137537954500.0,23949355400.0,139264575400.0,22941752600.0,135547179900.0,22262093000.0,134408628100.0,22567856800.0,262483489800.0,146984049600.0,261916267200.0,148329916400.0,259935389200.0,79.77774911,60.47245031161693,21.5441456,139.2645754,141.73766226,97.60720382742966,22.262093,262.4834898
21770409200.0,138856786400.0,22964091500.0,135209270200.0,21550343100.0,134789503400.0,21610941100.0,137844124600.0,22637278500.0,138844123300.0,21553544700.0,135368016400.0,22432145100.0,135171582800.0,22875791400.0,262131406400.0,147016413200.0,261610858600.0,149045554400.0,259765997600.0,79.60768713,60.62729081122027,21.5503431,138.8567864,141.69713106,97.6194638571799,21.5535447,262.1314064
22621513000.0,138224610600.0,22421599600.0,171500.0,20679912800.0,135082049600.0,22612215400.0,137685530500.0,22934328400.0,138856237600.0,22601770800.0,135124008500.0,23435750500.0,135311923000.0,22579207900.0,262152432300.0,147217925400.0,262116467700.0,148758965000.0,259930615900.0,66.1118169,61.79109542814695,0.0001715,138.8562376,141.9229067,97.47467334926779,22.5792079,262.1524323
20840607900.0,138745818600.0,25018415900.0,135081525000.0,21898019800.0,135061800300.0,21877298000.0,137763300800.0,22452700400.0,138947374500.0,22365781200.0,134786898100.0,23110291900.0,134874735500.0,22760050400.0,262221821600.0,146805891100.0,261738652600.0,148434716000.0,259215708600.0,79.76868612,60.47615950494836,20.8406079,138.9473745,141.6314547,97.38889417324337,22.3657812,262.2218216
21156963000.0,138857351900.0,22285219400.0,134933664400.0,21700355300.0,193800.0,21526027600.0,137560279900.0,23235911100.0,139139115800.0,21492383600.0,135093313300.0,23201359300.0,134994534100.0,21795440600.0,262639069200.0,146967739800.0,261721680300.0,148584050200.0,259293047000.0,66.03950822,61.98319359455998,0.0001938,139.1391158,141.57826174,97.69117540424834,21.4923836,262.6390692
21893747800.0,138642013500.0,21398922100.0,135152665000.0,21118430300.0,135282512600.0,22741703800.0,165423919100.0,24234557100.0,138945400200.0,22985786400.0,135136057900.0,22562057800.0,135076718500.0,22133971900.0,262374139300.0,147019734400.0,261732917800.0,148425992800.0,259273613700.0,82.48338715,64.04230518158995,21.1184303,165.4239191,141.67209905,97.48910862820844,22.1339719,262.3741393
21321010600.0,138791553000.0,24601861200.0,180900.0,22290954000.0,134798059300.0,21346029100.0,151312845700.0,22231879900.0,138972582800.0,22074866100.0,135190070100.0,22110012400.0,135253172700.0,23020837600.0,262322536000.0,147258935700.0,262017004100.0,148624597300.0,259618217000.0,67.56669565,63.68029308675399,0.0001809,151.3128457,141.7490249,97.63317599786521,22.0748661,262.322536
22056374900.0,139072831100.0,28707784500.0,135079114000.0,20800143200.0,134884274000.0,22210937500.0,137729389800.0,22752992500.0,138943960100.0,22131243600.0,134873178300.0,23433202300.0,134936227700.0,21415387400.0,262662116300.0,146746756200.0,288314322600.0,148559668500.0,259660735100.0,80.22378016,60.04807104604157,20.8001432,139.0728311,144.2732838,101.59456469785505,21.4153874,288.3143226
21857191100.0,138530633600.0,22567957200.0,135189984000.0,21349340500.0,135249233400.0,22642482800.0,137843976300.0,23737458800.0,138637634600.0,23262065100.0,134789065200.0,23020082300.0,134844444500.0,22645254700.0,262192718400.0,147067248600.0,393396113500.0,148616613000.0,259834712600.0,79.76058923,60.44488375896529,21.3493405,138.6376346,154.96683179,121.34572144777192,22.6452547,393.3961135
20584069000.0,138653420200.0,22242016700.0,134812945600.0,22051092500.0,135238113000.0,22304256700.0,137720652400.0,27199975300.0,138980505300.0,24762323200.0,135246658600.0,23331312900.0,135178584800.0,22736909900.0,262110877500.0,146975772600.0,314469248400.0,148743345100.0,259832392100.0,79.97870467,60.228505426790825,20.584069,138.9805053,147.33874251,105.40119154439714,22.7369099,314.4692484
22565341000.0,138911941000.0,21395142100.0,179600.0,162800.0,134992338700.0,27114361300.0,138095150100.0,30700905400.0,139153466300.0,23127003200.0,134747453700.0,23065087000.0,135115843000.0,21439862700.0,262578315800.0,147153945100.0,262526004300.0,148846164200.0,260683808100.0,65.29289883,63.216094161529725,0.0001628,139.1534663,141.92834871,97.82973683556257,21.4398627,262.5783158
21770146900.0,138780902300.0,22649819500.0,134895871200.0,21659790200.0,134943295000.0,21708908500.0,165236393600.0,24960851800.0,138894476900.0,22311402200.0,134835277200.0,21967328200.0,134740891900.0,22883952900.0,288592455700.0,147121226400.0,288392645800.0,148357817500.0,260446118300.0,82.55004559,63.82858115591517,21.6597902,165.2363936,146.96491161,105.30149645754484,21.9673282,288.5924557
21476126800.0,138543661100.0,22510078800.0,135145501000.0,22011619800.0,135226201800.0,202700.0,138015083600.0,24298697400.0,139205124400.0,24192907500.0,134883162800.0,23280681200.0,134918643500.0,22811552200.0,262274116400.0,147149828900.0,262254415200.0,148546300500.0,260367092100.0,77.64322974,63.183298260824465,0.0002027,139.2051244,142.06787003,97.34620544899117,22.8115522,262.2741164
22656423600.0,138795591500.0,22396904700.0,135304109800.0,23870120100.0,135273780500.0,21958801000.0,149802200600.0,28621061700.0,138833574000.0,22931328900.0,135414055800.0,22425525200.0,135125142900.0,24769892400.0,262395910000.0,146893964500.0,262148233000.0,148510005500.0,260559287200.0,81.75125675,61.136701497367696,21.958801,149.8022006,142.11733454,97.3893736592056,22.4255252,262.39591
20701043900.0,138684402300.0,22817756100.0,168100.0,20903035800.0,134977124400.0,22416731700.0,135728645300.0,26712335200.0,138908419400.0,21751684100.0,135144929300.0,22284312700.0,135146754500.0,22799668600.0,314690758400.0,147032717100.0,262306250300.0,148951398700.0,260558017500.0,66.18496622,61.434412164496855,0.0001681,138.9084194,147.06664912,106.07273055175104,21.7516841,314.6907584
20847774200.0,138581442700.0,23639094700.0,134720446600.0,24246679600.0,135046810000.0,21940801600.0,135712246600.0,21262758600.0,138715326300.0,24781234100.0,134759528500.0,23521793600.0,135004370500.0,21497965200.0,262173471400.0,147126549000.0,262015126200.0,148730404100.0,260545166800.0,79.47133809,60.193869539055974,20.8477742,138.7153263,142.01556094,97.39339234990484,21.4979652,262.1734714
22028413600.0,138798701200.0,22166127300.0,134819724200.0,23459311700.0,135186452900.0,22722954300.0,135591980000.0,22898437600.0,138905733600.0,22796980400.0,135201842200.0,21883858600.0,134961767600.0,22858516500.0,262312525900.0,146878209200.0,262409875900.0,148732359300.0,260758504200.0,79.65778364,60.10248290863987,22.0284136,138.9057336,141.87944398,97.79450832892768,21.8838586,262.4098759
20433099400.0,138757064400.0,22372051100.0,135276061100.0,22021349300.0,135165900100.0,22506292700.0,135417311800.0,22081305000.0,139126707300.0,21571602200.0,135181926400.0,25226848800.0,135092051200.0,22729409900.0,262506857700.0,146713185700.0,262379117300.0,148784933600.0,260556853900.0,79.31571422,60.556949562261046,20.4330994,139.1267073,142.07427867,97.5224212945731,21.5716022,262.5068577
21676414400.0,138534137300.0,21333917000.0,185200.0,22248778400.0,134854581000.0,21353070500.0,135594980900.0,21780141500.0,153119584600.0,22806863400.0,135187624700.0,23286598400.0,134777657800.0,22652591100.0,288503205900.0,147107005300.0,262153109600.0,148913306200.0,260697812900.0,67.04957908,63.77299147854661,0.0001852,153.1195846,144.60857753,101.45453751335272,22.6525911,288.5032059
22103941200.0,152590349100.0,24719354800.0,135207209400.0,20743918500.0,162166152900.0,22761522000.0,135594119400.0,23150963500.0,139025769100.0,22732105300.0,135178938600.0,22988094400.0,134842964500.0,22970432700.0,288585894200.0,146746641000.0,288650032100.0,148641784200.0,260245988900.0,83.80632999,64.91497032625965,20.7439185,162.1661529,147.15828759,105.10882565857581,22.7321053,288.6500321
20179709700.0,138643672200.0,21827953700.0,134808815100.0,21830648100.0,134513323700.0,21920370200.0,135261160400.0,21221429000.0,152747305500.0,23100550900.0,135205375600.0,23869889500.0,135032544500.0,21764260300.0,262331945000.0,146931141700.0,262087590900.0,148600642800.0,259887520500.0,80.29543876,62.3022862408422,20.1797097,152.7473055,141.88114617,97.47316713839747,21.7642603,262.331945
24210927100.0,138246906300.0,21588566800.0,134591078600.0,21975196600.0,148596946300.0,21749736900.0,135541893500.0,22351766900.0,139269314500.0,23021742000.0,135314444600.0,24431991300.0,135254641900.0,22144118500.0,261982761900.0,147005627900.0,261937500100.0,148436957400.0,260332314700.0,80.81223335,61.713667913944455,21.5885668,148.5969463,141.98621003,97.34451077299461,22.1441185,261.9827619
21411519600.0,152723613700.0,29300940100.0,135256235900.0,20697375300.0,135177682700.0,23149799400.0,149045644200.0,22781162800.0,139080886900.0,21613142100.0,134900922300.0,22965194700.0,135231482100.0,23112194400.0,262397200200.0,146988937400.0,262174505700.0,148664085200.0,260103865700.0,82.86248606,62.88279470078191,20.6973753,152.7236137,141.81515298,97.66591527596522,21.6131421,262.3972002
20805553000.0,138311492600.0,28940790500.0,135169189600.0,22024681400.0,134831702700.0,21598141200.0,135614839300.0,22315232800.0,138836140100.0,22516727400.0,135080568000.0,23272855900.0,134773980800.0,22528104700.0,264781231500.0,146648215800.0,262195096500.0,148753374900.0,260130730500.0,79.84477632,59.82875426772524,20.805553,138.8361401,142.0680886,97.91728026954236,22.5167274,264.7812315
24589358600.0,152782883900.0,29459218100.0,175300.0,21402177100.0,134919967200.0,21801431800.0,148958251100.0,23005142700.0,139306726400.0,22909241400.0,134967065500.0,23042676400.0,134799084900.0,22840572900.0,262667472500.0,146931288600.0,314663976900.0,148292229000.0,260062130800.0,69.62253322,64.6383397791604,0.0001753,152.7828839,147.11757389,105.8027025122729,22.8405729,314.6639769
20609361400.0,138305073300.0,27682045400.0,134818764800.0,25428581400.0,135037429500.0,22341407100.0,135713927300.0,21768626300.0,138899001000.0,22549001200.0,135257917300.0,23547008000.0,135229236200.0,22384559400.0,262837743000.0,146798828800.0,262209312600.0,148767837300.0,259996499000.0,80.06042175,59.59554138043979,20.6093614,138.899001,141.95779428,97.60625679584581,22.3845594,262.837743
20704394800.0,152332222700.0,22683426500.0,135156399900.0,22152889900.0,135255196400.0,22335498200.0,135427469000.0,21581946300.0,138873941000.0,23150097400.0,135139731400.0,24532939700.0,134956801500.0,21620644200.0,262642069600.0,146992062300.0,262415394500.0,149065529000.0,259885517400.0,80.65033847,62.134926458376306,20.7043948,152.3322227,142.0400787,97.48952454404377,21.6206442,262.6420696
21329729000.0,152204824600.0,23842989300.0,135123673900.0,20829459500.0,134944058300.0,22764476500.0,135177457200.0,22830613300.0,139107795400.0,22027531000.0,135122723200.0,22824418900.0,134888679500.0,22939457400.0,262509604100.0,146928799200.0,262211086000.0,148721544500.0,259371031100.0,80.8155077,61.86351081502936,20.8294595,152.2048246,141.75448749,97.57480967347374,22.027531,262.5096041
20477932100.0,207796499900.0,24002431300.0,135190551600.0,21746958800.0,134962658200.0,22010538000.0,135725986900.0,21389400300.0,139228523200.0,22131524700.0,135102461800.0,23612477200.0,134964013900.0,22553743700.0,262531606700.0,146938711400.0,262506409700.0,148555121700.0,259556877900.0,86.25314803,71.09557129455266,20.4779321,207.7964999,141.84529487,97.57330571379393,22.1315247,262.5316067
21430709500.0,235823919500.0,22580385200.0,134775972500.0,22061725400.0,135206644500.0,21427087100.0,135435638200.0,22134659500.0,139450474200.0,22899955600.0,135175107300.0,23006175000.0,135083425200.0,22699669300.0,262468560400.0,147434129300.0,262277829800.0,148643953000.0,259649884100.0,89.03272156,76.72768897565568,21.4270871,235.8239195,141.9338689,97.50549374331774,22.6996693,262.4685604
22052362200.0,152704707100.0,21276596900.0,134964659900.0,20942914000.0,135228787500.0,22841145000.0,135373081300.0,22509708600.0,139213538900.0,22498909100.0,135239550000.0,23645895000.0,135301855900.0,22839160700.0,262490686100.0,147624290600.0,288347147400.0,148944941500.0,259899287200.0,80.71075014,62.17453160299565,20.942914,152.7047071,144.68317235,101.33645004403024,22.4989091,288.3471474
20105391400.0,208027689800.0,22513171400.0,135093433900.0,21894843000.0,135117858300.0,22130835200.0,135257645200.0,21177192500.0,139046735400.0,22810642600.0,134669066000.0,22746593500.0,134889119000.0,21505843500.0,262944441100.0,147754486400.0,288747310200.0,148830967100.0,259857597800.0,86.03647961,71.27190451618992,20.1053914,208.0276898,144.47560672,101.71958242250284,21.5058435,288.7473102
21784351500.0,221860395100.0,22194335800.0,135098004000.0,21804153000.0,134816427500.0,22103866900.0,135484755100.0,22758294800.0,138536638200.0,22415646200.0,135110658200.0,22469860700.0,134863670600.0,22467499000.0,262798792300.0,147883276900.0,262118475000.0,148372369500.0,259954010100.0,87.64412219,73.65962310244315,21.7843515,221.8603951,141.84542585,97.74297744736316,22.4156462,262.7987923
21778601200.0,180481430000.0,21249470500.0,134904564300.0,21650169500.0,134887371700.0,22931436500.0,135107316700.0,22442670300.0,194405948500.0,21585863100.0,135370255900.0,23691356000.0,135237088300.0,22908691100.0,288953553800.0,148432682000.0,261893944100.0,148780435700.0,260078792100.0,88.98389792,73.22553559754533,21.2494705,194.4059485,144.69326621,101.48686437980999,21.5858631,288.9535538
176800.0,194231131200.0,27189779100.0,135027771600.0,22367378700.0,135067107500.0,21615692500.0,134957078400.0,21668723600.0,139100056800.0,22723323000.0,135139847900.0,22991359800.0,135120772100.0,22526840500.0,262707893700.0,148129875300.0,367275094900.0,148522977700.0,260463744500.0,83.12248962,70.58994768443533,0.0001768,194.2311312,152.56017294,115.98662674414,22.5268405,367.2750949
20025727600.0,139052897900.0,21476470900.0,135025675100.0,21407345600.0,134884130400.0,22180174300.0,135251168300.0,22858240200.0,138685189400.0,22572714400.0,135001996000.0,25766915400.0,134953179900.0,22924630800.0,262765600700.0,148611997300.0,314448001000.0,148358809900.0,260495673800.0,79.08470197,60.62538128525179,20.0257276,139.0528979,147.58995192,105.50730633080508,22.5727144,314.448001
23896645800.0,138676708700.0,24184968800.0,134911490000.0,21451858200.0,134980084600.0,22510502700.0,135378633300.0,21702693200.0,139018511600.0,22724855500.0,135076956100.0,27070423500.0,135032856400.0,21869419500.0,262434954200.0,148775850800.0,314606696400.0,148118651100.0,260520258300.0,79.67120969,60.022534227668,21.4518582,139.0185116,147.62309218,105.44880458702474,21.8694195,314.6066964
21303994700.0,138530257600.0,24523247300.0,134963945200.0,22164351700.0,135426098400.0,22257034800.0,148758537300.0,21908245900.0,139129621600.0,22990340000.0,135710254500.0,22584929700.0,135314632200.0,22154295300.0,262566058300.0,148563525100.0,340853600900.0,147609758600.0,260274091100.0,80.89653345,61.74467575565757,21.3039947,148.7585373,149.86214857,110.7522817655755,22.1542953,340.8536009
20408442400.0,138870768100.0,22097357000.0,134966188900.0,21088754000.0,134801978500.0,22949277600.0,134906013200.0,22769584600.0,138769203000.0,21515807200.0,134920628600.0,23514137100.0,135021332400.0,22817599700.0,262243489100.0,148815807600.0,262379961600.0,147829999800.0,260561508800.0,79.16275673,60.421019091318804,20.4084424,138.8707681,141.96202719,97.72165526537437,21.5158072,262.3799616
22347062300.0,138526513400.0,22875044100.0,134853783500.0,24040559300.0,135036543900.0,21775406600.0,135119669000.0,21168472300.0,138626566100.0,22467029200.0,134967929700.0,22942276800.0,134952930900.0,21485092800.0,367794740500.0,148402876800.0,262361628300.0,147917377100.0,261234894500.0,79.43696205,60.097352769469666,21.1684723,138.6265661,152.45267766,116.31203270427697,21.4850928,367.7947405
20814830500.0,138622619900.0,21770639200.0,135122649300.0,26370337400.0,135130951000.0,21803008300.0,135093487800.0,22399310000.0,139306020200.0,22876422800.0,135207485300.0,23490811500.0,134842549000.0,22644728500.0,262462844800.0,148691068100.0,262466025500.0,147479635400.0,261278855900.0,79.64338536,60.12965368249227,20.8148305,139.3060202,142.14404268,97.69754782254509,22.6447285,262.4660255
20864006400.0,139067443300.0,21854324900.0,134997694000.0,23073201000.0,135487778500.0,22930685500.0,148617822200.0,22424200900.0,138597345400.0,22564152000.0,135226751300.0,22874759800.0,135087712900.0,22460449200.0,262432309700.0,148708489700.0,262447776800.0,147566314200.0,261613357400.0,80.79145021,61.84112103609979,20.8640064,148.6178222,142.0982073,97.88539791334634,22.4604492,262.4477768
22573097000.0,138941560400.0,22968187800.0,135050938400.0,31283828100.0,135328598800.0,22349689300.0,135086124400.0,21228680900.0,138736744400.0,22609138700.0,135131004600.0,22150882800.0,135163130800.0,21470687100.0,262762534100.0,148238496200.0,262354591500.0,147356908900.0,261611724500.0,80.35474495,59.39562598817535,21.2286809,138.9415604,141.88490992,98.13963670186646,21.4706871,262.7625341
20517903400.0,138788009500.0,22281926300.0,135821200300.0,24106564000.0,135076913600.0,22650758300.0,148412257100.0,22841117900.0,139107593700.0,21953245900.0,135351729300.0,23267564400.0,134622124000.0,22940968000.0,262756216700.0,148280385800.0,288626096800.0,147213975800.0,261677244400.0,80.96042441,61.752074766401705,20.5179034,148.4122571,144.66895511,101.75221244066306,21.9532459,288.6260968
20718227300.0,138931504800.0,22666140400.0,136756826100.0,24501887900.0,135298189100.0,22399920700.0,134954760500.0,22437167100.0,139025023500.0,22074182100.0,135329922100.0,31180752700.0,135121626300.0,22688373200.0,262558789400.0,148744904900.0,262029739800.0,147786019600.0,261168946200.0,79.76896474,60.340132174147634,20.7182273,139.0250235,142.86832563,96.72664999432747,22.0741821,262.5587894
21960473100.0,138592857100.0,24712119000.0,134939521600.0,23925851600.0,135450141800.0,21505612500.0,134999949700.0,24735485400.0,138756219300.0,22598851200.0,135354112100.0,23182833700.0,134987829300.0,22598294500.0,262545500500.0,148712188200.0,262318821300.0,147535729300.0,261442589700.0,79.95782311,59.67399273176315,21.5056125,138.7562193,142.12767498,97.79466153738484,22.5982945,262.5455005
21176896600.0,138503884400.0,21263545300.0,134945466200.0,21492091200.0,135377233200.0,22556270800.0,135124579700.0,22664687200.0,139004604800.0,21667833800.0,135031791200.0,22537380100.0,134943004400.0,22855864700.0,262706281800.0,148672759900.0,262402070200.0,147341287600.0,261166586800.0,79.21092594,60.50051158043891,21.1768966,139.0046048,141.93248605,97.97118610051916,21.6678338,262.7062818
26685793500.0,138576012800.0,22946753900.0,134776871900.0,22055287700.0,135508253400.0,22409560400.0,134942862200.0,21151675200.0,139106721900.0,22339079300.0,134881438200.0,31667015600.0,134880568000.0,21712886900.0,262674281000.0,148682469600.0,262569612000.0,147171771700.0,261645319300.0,79.81597929,59.86991125615377,21.1516752,139.1067219,142.82244416,96.9200171636516,21.7128869,262.674281
40108646700.0,138864497100.0,22501794700.0,135245243500.0,21536478900.0,135447369600.0,22299517500.0,148456874300.0,22417946100.0,138844811900.0,22637503800.0,135075670700.0,23258431200.0,134831996200.0,22639925400.0,262584049700.0,148454683000.0,262446389900.0,147149459100.0,261390903800.0,82.57231803,60.21696850379079,21.5364789,148.4568743,142.04690128,97.78849701720631,22.6375038,262.5840497
37967057900.0,138285765900.0,22482699700.0,134546000200.0,22100651100.0,135692294000.0,22752334700.0,148679942000.0,24636690700.0,139026443300.0,21639360300.0,134936973500.0,23150586400.0,135178615000.0,22893198200.0,262103164300.0,148773670700.0,262410668200.0,146885792000.0,260946262500.0,82.61698795,59.978173155084804,22.1006511,148.679942,141.89182911,97.7730158164003,21.6393603,262.4106682
37020331400.0,138888509400.0,22851569000.0,134797700500.0,26342339000.0,136265878700.0,21414699700.0,135076488000.0,22202568800.0,138926923100.0,22706472200.0,135043649100.0,23322434100.0,134878134000.0,22555846000.0,262678307700.0,149021944100.0,262020926900.0,146426813500.0,261163902900.0,81.37870076,58.583660398512656,21.4146997,138.9269231,141.98184305,97.70621600745007,22.555846,262.6783077
36304985500.0,138729673200.0,21205900900.0,135035835500.0,20849176000.0,138010219600.0,21996194200.0,162493278600.0,25260894300.0,138516318500.0,22674654700.0,134731841700.0,26529248200.0,134744737300.0,22995357500.0,262693231600.0,148817438600.0,262380982300.0,146938763300.0,261115998600.0,83.84024763,62.495120119636574,20.849176,162.4932786,142.36222538,97.27179413402686,22.6746547,262.6932316
35987373500.0,138835857800.0,22220507700.0,135102181700.0,22207419300.0,138396963700.0,24867716600.0,175533666800.0,23450629900.0,138610806900.0,22657454900.0,134975936000.0,22717875200.0,134991386600.0,21809956900.0,262715626200.0,148460029100.0,262277312100.0,147182250300.0,261211162100.0,85.52131239,64.13365953713694,22.2074193,175.5336668,141.89989894,97.94196458504784,21.8099569,262.7156262
36073013700.0,138517214900.0,22359013700.0,135261712600.0,22112032000.0,137647038100.0,22115362500.0,148295289700.0,22227215400.0,138848175200.0,22872650400.0,135275075800.0,22747180500.0,135061389000.0,21971769900.0,262257330300.0,148662462400.0,262720365500.0,146770916500.0,261236926800.0,82.34560678,60.70424119715766,22.112032,148.2952897,141.95760671,97.88457729959318,21.9717699,262.7203655
35714746000.0,138747790100.0,21835559400.0,134852790700.0,21531566600.0,137959363700.0,22778946000.0,135242665900.0,22445628700.0,139002787800.0,21899322600.0,134782185200.0,22023076700.0,135233636000.0,22920650000.0,262473484100.0,149130864500.0,262128956900.0,146785925100.0,261100921200.0,81.01118449,59.34070529663437,21.5315666,139.0027878,141.84790223,97.92275074612552,21.8993226,262.4734841
35588449400.0,138684157300.0,22626933000.0,135071052200.0,22445777700.0,137368277600.0,21827331900.0,135022797100.0,21295143200.0,138616786100.0,22201875900.0,134966533300.0,23454620700.0,134803481000.0,22606365200.0,262555955600.0,149675058000.0,262410846200.0,146768649200.0,261119167900.0,80.85467055,59.28346617279598,21.2951432,138.6841573,142.0562553,97.78900098334105,22.2018759,262.5559556
36606023400.0,138778322100.0,21723646800.0,135047082900.0,21020067700.0,137929188700.0,21666131800.0,148603629300.0,22703715400.0,138761699700.0,22865318200.0,135182660000.0,22190173700.0,135020100900.0,23017542800.0,262844623300.0,148847000400.0,262326519900.0,146751613400.0,261278559100.0,82.28395078,60.91123026443705,21.0200677,148.6036293,142.03241117,97.85374852035986,22.1901737,262.8446233
